142.23,142.23,142.23,137.5,101.75,95.819,91.519,77.76,67.747,62.198,58.429,47.468,40.276,36.502,34.011,27.04,22.647,20.388,18.912,14.838,12.308,11.017,10.177
143.21,143.21,143.21,138.41,102.26,96.285,91.953,78.102,68.031,62.452,58.665,47.652,40.429,36.64,34.139,27.141,22.731,20.464,18.983,14.894,12.355,11.059,10.216
144.19,144.19,144.19,139.32,102.78,96.75,92.385,78.442,68.314,62.706,58.899,47.835,40.582,36.777,34.266,27.241,22.815,20.54,19.053,14.95,12.402,11.101,10.256
145.17,145.17,145.17,140.22,103.29,97.213,92.816,78.781,68.595,62.958,59.133,48.018,40.734,36.914,34.393,27.341,22.899,20.615,19.123,15.005,12.448,11.144,10.295
146.15,146.15,146.15,141.13,103.8,97.674,93.245,79.119,68.876,63.21,59.365,48.2,40.885,37.05,34.52,27.441,22.983,20.691,19.193,15.061,12.495,11.185,10.333
147.13,147.13,147.13,142.03,104.3,98.134,93.673,79.456,69.155,63.46,59.597,48.381,41.037,37.186,34.646,27.54,23.066,20.766,19.263,15.116,12.541,11.227,10.372
148.11,148.11,148.11,142.94,104.81,98.593,94.1,79.791,69.434,63.71,59.828,48.562,41.187,37.322,34.771,27.639,23.149,20.84,19.332,15.171,12.587,11.269,10.411
149.09,149.09,149.09,143.84,105.31,99.05,94.525,80.126,69.711,63.958,60.058,48.742,41.337,37.456,34.896,27.738,23.231,20.915,19.402,15.226,12.633,11.31,10.449
150.07,150.07,150.07,144.74,105.82,99.505,94.948,80.459,69.988,64.206,60.288,48.922,41.486,37.591,35.021,27.837,23.314,20.989,19.471,15.28,12.679,11.352,10.488
151.05,151.05,151.05,145.65,106.32,99.959,95.371,80.791,70.263,64.453,60.516,49.1,41.635,37.725,35.145,27.935,23.396,21.063,19.539,15.335,12.725,11.393,10.526
152.03,152.03,152.03,146.55,106.82,100.41,95.791,81.122,70.538,64.699,60.744,49.279,41.784,37.858,35.269,28.032,23.478,21.137,19.608,15.389,12.77,11.434,10.564
153.01,153.01,153.01,147.45,107.31,100.86,96.211,81.452,70.812,64.945,60.971,49.456,41.932,37.991,35.393,28.13,23.559,21.21,19.676,15.443,12.816,11.475,10.602
153.99,153.99,153.99,148.35,107.81,101.31,96.629,81.78,71.084,65.189,61.197,49.633,42.079,38.124,35.516,28.227,23.64,21.284,19.745,15.497,12.861,11.516,10.64
154.97,154.97,154.97,149.24,108.3,101.76,97.045,82.108,71.356,65.433,61.423,49.81,42.226,38.256,35.638,28.324,23.722,21.357,19.812,15.551,12.906,11.556,10.678
155.95,155.95,155.95,150.14,108.8,102.21,97.461,82.434,71.627,65.675,61.647,49.986,42.373,38.388,35.761,28.42,23.802,21.43,19.88,15.605,12.951,11.597,10.716
156.93,156.93,156.93,151.04,109.29,102.65,97.875,82.759,71.897,65.917,61.871,50.161,42.519,38.519,35.882,28.516,23.883,21.502,19.948,15.658,12.996,11.637,10.753
157.9,157.9,157.91,151.93,109.78,103.1,98.287,83.083,72.166,66.159,62.094,50.336,42.664,38.65,36.004,28.612,23.963,21.575,20.015,15.711,13.04,11.678,10.791
158.88,158.88,158.88,152.83,110.27,103.54,98.698,83.407,72.434,66.399,62.317,50.51,42.809,38.78,36.125,28.708,24.043,21.647,20.082,15.765,13.085,11.718,10.828
159.86,159.86,159.86,153.72,110.76,103.98,99.108,83.729,72.701,66.638,62.538,50.683,42.954,38.91,36.245,28.803,24.123,21.719,20.149,15.817,13.129,11.758,10.865
160.84,160.84,160.84,154.62,111.24,104.42,99.517,84.05,72.967,66.877,62.759,50.856,43.098,39.04,36.366,28.898,24.202,21.79,20.215,15.87,13.173,11.798,10.902
161.81,161.81,161.81,155.51,111.73,104.86,99.925,84.369,73.233,67.115,62.98,51.029,43.241,39.169,36.486,28.992,24.282,21.862,20.282,15.923,13.218,11.837,10.939
162.79,162.79,162.79,156.4,112.21,105.29,100.33,84.688,73.497,67.352,63.199,51.201,43.385,39.298,36.605,29.087,24.361,21.933,20.348,15.975,13.262,11.877,10.976
163.77,163.77,163.77,157.29,112.69,105.73,100.74,85.006,73.761,67.588,63.418,51.372,43.527,39.426,36.724,29.181,24.439,22.004,20.414,16.028,13.305,11.917,11.013
164.74,164.74,164.74,158.18,113.17,106.16,101.14,85.323,74.024,67.824,63.636,51.543,43.67,39.554,36.843,29.275,24.518,22.075,20.48,16.08,13.349,11.956,11.05
165.72,165.72,165.72,159.07,113.65,106.6,101.54,85.639,74.286,68.059,63.853,51.713,43.811,39.682,36.961,29.368,24.596,22.146,20.545,16.132,13.393,11.996,11.086
166.7,166.7,166.7,159.96,114.13,107.03,101.94,85.954,74.547,68.293,64.07,51.883,43.953,39.809,37.079,29.461,24.674,22.216,20.611,16.184,13.436,12.035,11.123
167.67,167.67,167.67,160.85,114.61,107.46,102.34,86.267,74.807,68.526,64.286,52.052,44.094,39.936,37.197,29.554,24.752,22.286,20.676,16.235,13.48,12.074,11.159
168.65,168.65,168.65,161.74,115.08,107.89,102.74,86.58,75.067,68.759,64.501,52.22,44.234,40.062,37.314,29.647,24.83,22.356,20.741,16.287,13.523,12.113,11.195
169.62,169.62,169.62,162.63,115.55,108.32,103.14,86.892,75.326,68.991,64.716,52.389,44.374,40.188,37.431,29.739,24.907,22.426,20.806,16.338,13.566,12.152,11.232
170.59,170.59,170.6,163.51,116.03,108.74,103.54,87.203,75.583,69.222,64.93,52.556,44.514,40.314,37.548,29.831,24.984,22.495,20.871,16.389,13.609,12.19,11.268
171.57,171.57,171.57,164.4,116.5,109.17,103.93,87.513,75.841,69.453,65.143,52.723,44.653,40.439,37.664,29.923,25.061,22.565,20.935,16.441,13.652,12.229,11.303
172.54,172.54,172.54,165.28,116.97,109.59,104.32,87.822,76.097,69.682,65.356,52.89,44.792,40.564,37.78,30.015,25.138,22.634,20.999,16.492,13.695,12.268,11.339
173.52,173.52,173.52,166.16,117.43,110.02,104.72,88.13,76.352,69.911,65.568,53.056,44.931,40.689,37.896,30.106,25.214,22.703,21.063,16.542,13.737,12.306,11.375
174.49,174.49,174.49,167.05,117.9,110.44,105.11,88.437,76.607,70.14,65.779,53.222,45.069,40.813,38.011,30.197,25.29,22.772,21.127,16.593,13.78,12.344,11.411
175.46,175.46,175.46,167.93,118.37,110.86,105.5,88.743,76.861,70.367,65.99,53.387,45.206,40.937,38.126,30.288,25.366,22.84,21.191,16.643,13.822,12.383,11.446
176.44,176.44,176.44,168.81,118.83,111.28,105.89,89.048,77.114,70.594,66.2,53.551,45.343,41.06,38.241,30.378,25.442,22.909,21.255,16.694,13.864,12.421,11.482
177.41,177.41,177.41,169.69,119.29,111.7,106.28,89.353,77.367,70.821,66.409,53.715,45.48,41.183,38.355,30.469,25.518,22.977,21.318,16.744,13.906,12.459,11.517
178.38,178.38,178.38,170.57,119.76,112.11,106.66,89.656,77.618,71.046,66.618,53.879,45.617,41.306,38.469,30.559,25.593,23.045,21.381,16.794,13.948,12.497,11.552
179.35,179.35,179.35,171.45,120.22,112.53,107.05,89.959,77.869,71.271,66.827,54.042,45.753,41.428,38.582,30.648,25.668,23.113,21.444,16.844,13.99,12.535,11.587
180.32,180.32,180.32,172.32,120.68,112.94,107.43,90.26,78.119,71.496,67.034,54.205,45.888,41.551,38.696,30.738,25.743,23.18,21.507,16.894,14.032,12.572,11.622
181.29,181.29,181.29,173.2,121.13,113.36,107.82,90.561,78.369,71.719,67.241,54.367,46.024,41.672,38.809,30.827,25.818,23.248,21.57,16.944,14.074,12.61,11.657
182.26,182.26,182.27,174.08,121.59,113.77,108.2,90.861,78.618,71.942,67.448,54.529,46.158,41.794,38.921,30.916,25.893,23.315,21.632,16.993,14.115,12.647,11.692
183.24,183.24,183.24,174.95,122.05,114.18,108.58,91.16,78.866,72.165,67.653,54.69,46.293,41.915,39.034,31.005,25.967,23.382,21.695,17.043,14.157,12.685,11.727
184.21,184.21,184.21,175.83,122.5,114.59,108.96,91.458,79.113,72.386,67.859,54.851,46.427,42.035,39.146,31.093,26.041,23.449,21.757,17.092,14.198,12.722,11.762
185.18,185.18,185.18,176.7,122.95,115,109.34,91.755,79.359,72.607,68.063,55.012,46.561,42.156,39.257,31.182,26.115,23.516,21.819,17.141,14.239,12.759,11.796
186.15,186.15,186.15,177.57,123.41,115.41,109.72,92.052,79.605,72.828,68.267,55.172,46.694,42.276,39.369,31.27,26.189,23.582,21.881,17.19,14.28,12.796,11.831
187.11,187.11,187.12,178.45,123.86,115.82,110.1,92.347,79.85,73.048,68.471,55.331,46.827,42.395,39.48,31.357,26.263,23.649,21.942,17.239,14.321,12.833,11.865
188.08,188.08,188.08,179.32,124.31,116.22,110.48,92.642,80.095,73.267,68.674,55.49,46.96,42.515,39.591,31.445,26.336,23.715,22.004,17.288,14.362,12.87,11.899
189.05,189.05,189.05,180.19,124.75,116.63,110.85,92.936,80.339,73.485,68.876,55.649,47.092,42.634,39.701,31.532,26.409,23.781,22.065,17.336,14.403,12.907,11.934
190.02,190.02,190.02,181.06,125.2,117.03,111.22,93.229,80.582,73.703,69.078,55.807,47.224,42.753,39.811,31.619,26.482,23.847,22.126,17.385,14.444,12.944,11.968
190.99,190.99,190.99,181.93,125.65,117.43,111.6,93.521,80.824,73.921,69.279,55.965,47.356,42.871,39.921,31.706,26.555,23.912,22.187,17.433,14.484,12.98,12.002
191.96,191.96,191.96,182.8,126.09,117.83,111.97,93.813,81.066,74.138,69.48,56.122,47.487,42.989,40.031,31.793,26.627,23.978,22.248,17.481,14.525,13.017,12.036
192.92,192.92,192.92,183.66,126.54,118.23,112.34,94.103,81.307,74.354,69.68,56.279,47.618,43.107,40.14,31.879,26.7,24.043,22.309,17.53,14.565,13.053,12.07
193.89,193.89,193.89,184.53,126.98,118.63,112.71,94.393,81.548,74.569,69.88,56.436,47.748,43.224,40.249,31.966,26.772,24.108,22.37,17.578,14.606,13.09,12.103
194.86,194.86,194.86,185.4,127.42,119.03,113.08,94.682,81.787,74.784,70.079,56.592,47.878,43.342,40.358,32.051,26.844,24.173,22.43,17.625,14.646,13.126,12.137
195.82,195.82,195.83,186.26,127.86,119.43,113.45,94.971,82.027,74.999,70.277,56.747,48.008,43.458,40.467,32.137,26.916,24.238,22.49,17.673,14.686,13.162,12.171
196.79,196.79,196.79,187.13,128.3,119.82,113.82,95.258,82.265,75.213,70.475,56.903,48.138,43.575,40.575,32.223,26.988,24.303,22.55,17.721,14.726,13.198,12.204
197.76,197.76,197.76,187.99,128.74,120.22,114.18,95.545,82.503,75.426,70.673,57.058,48.267,43.691,40.683,32.308,27.059,24.367,22.61,17.768,14.766,13.234,12.238
198.72,198.72,198.72,188.85,129.18,120.61,114.55,95.831,82.74,75.639,70.87,57.212,48.396,43.807,40.79,32.393,27.13,24.431,22.67,17.816,14.805,13.27,12.271
199.69,199.69,199.69,189.71,129.61,121.01,114.91,96.116,82.977,75.851,71.066,57.366,48.524,43.923,40.898,32.478,27.202,24.496,22.73,17.863,14.845,13.306,12.304
200.65,200.65,200.65,190.58,130.05,121.4,115.28,96.401,83.213,76.062,71.262,57.52,48.653,44.038,41.005,32.563,27.273,24.56,22.789,17.91,14.885,13.342,12.338
201.62,201.62,201.62,191.44,130.48,121.79,115.64,96.684,83.448,76.273,71.457,57.673,48.78,44.153,41.112,32.647,27.343,24.623,22.849,17.957,14.924,13.377,12.371
202.58,202.58,202.58,192.3,130.91,122.18,116,96.967,83.683,76.484,71.652,57.826,48.908,44.268,41.218,32.731,27.414,24.687,22.908,18.004,14.964,13.413,12.404
203.54,203.54,203.55,193.15,131.35,122.57,116.36,97.25,83.917,76.694,71.847,57.978,49.035,44.383,41.325,32.815,27.484,24.751,22.967,18.051,15.003,13.448,12.437
204.51,204.51,204.51,194.01,131.78,122.96,116.72,97.531,84.15,76.903,72.041,58.131,49.162,44.497,41.431,32.899,27.555,24.814,23.026,18.098,15.042,13.484,12.47
205.47,205.47,205.47,194.87,132.21,123.34,117.08,97.812,84.383,77.112,72.234,58.282,49.289,44.611,41.537,32.983,27.625,24.877,23.085,18.145,15.081,13.519,12.502
206.43,206.43,206.43,195.73,132.64,123.73,117.44,98.092,84.615,77.32,72.427,58.434,49.415,44.724,41.642,33.066,27.695,24.94,23.143,18.191,15.12,13.554,12.535
207.4,207.4,207.4,196.58,133.06,124.11,117.8,98.371,84.847,77.528,72.619,58.585,49.541,44.838,41.747,33.15,27.764,25.003,23.202,18.237,15.159,13.589,12.568
208.36,208.36,208.36,197.44,133.49,124.5,118.15,98.65,85.078,77.735,72.811,58.735,49.666,44.951,41.852,33.233,27.834,25.066,23.26,18.284,15.198,13.624,12.6
209.32,209.32,209.32,198.29,133.92,124.88,118.51,98.928,85.309,77.942,73.003,58.885,49.792,45.064,41.957,33.315,27.903,25.129,23.318,18.33,15.237,13.659,12.633
210.28,210.28,210.28,199.14,134.34,125.26,118.86,99.205,85.539,78.148,73.194,59.035,49.917,45.176,42.062,33.398,27.973,25.191,23.377,18.376,15.275,13.694,12.665
211.24,211.24,211.24,200,134.76,125.65,119.22,99.482,85.768,78.354,73.384,59.185,50.042,45.289,42.166,33.481,28.042,25.254,23.434,18.422,15.314,13.729,12.698
212.2,212.2,212.2,200.85,135.19,126.03,119.57,99.757,85.997,78.559,73.574,59.334,50.166,45.401,42.27,33.563,28.111,25.316,23.492,18.468,15.352,13.764,12.73
213.16,213.16,213.16,201.7,135.61,126.41,119.92,100.03,86.225,78.764,73.764,59.483,50.29,45.512,42.374,33.645,28.18,25.378,23.55,18.513,15.391,13.798,12.762
214.12,214.12,214.12,202.55,136.03,126.78,120.27,100.31,86.453,78.968,73.953,59.631,50.414,45.624,42.477,33.727,28.248,25.44,23.608,18.559,15.429,13.833,12.794
215.08,215.08,215.08,203.4,136.45,127.16,120.62,100.58,86.68,79.172,74.142,59.779,50.538,45.735,42.581,33.808,28.317,25.501,23.665,18.605,15.467,13.867,12.826
216.04,216.04,216.04,204.25,136.87,127.54,120.97,100.85,86.907,79.375,74.33,59.927,50.661,45.846,42.684,33.89,28.385,25.563,23.722,18.65,15.505,13.902,12.858
217,217,217,205.1,137.28,127.91,121.32,101.13,87.133,79.578,74.518,60.074,50.784,45.957,42.786,33.971,28.453,25.625,23.779,18.695,15.543,13.936,12.89
217.96,217.96,217.96,205.94,137.7,128.29,121.67,101.4,87.358,79.78,74.705,60.221,50.906,46.067,42.889,34.052,28.521,25.686,23.836,18.741,15.581,13.97,12.922
218.92,218.92,218.92,206.79,138.12,128.66,122.01,101.67,87.583,79.982,74.892,60.368,51.029,46.178,42.991,34.133,28.589,25.747,23.893,18.786,15.619,14.004,12.954
219.88,219.88,219.88,207.64,138.53,129.04,122.36,101.94,87.807,80.183,75.078,60.514,51.151,46.287,43.093,34.214,28.657,25.808,23.95,18.831,15.657,14.039,12.985
220.83,220.83,220.83,208.48,138.95,129.41,122.7,102.21,88.031,80.384,75.264,60.66,51.273,46.397,43.195,34.294,28.724,25.869,24.007,18.876,15.695,14.073,13.017
221.79,221.79,221.79,209.32,139.36,129.78,123.05,102.48,88.255,80.584,75.449,60.806,51.394,46.507,43.297,34.375,28.791,25.93,24.063,18.921,15.732,14.106,13.049
222.75,222.75,222.75,210.17,139.77,130.15,123.39,102.75,88.477,80.784,75.635,60.951,51.516,46.616,43.398,34.455,28.859,25.991,24.12,18.965,15.77,14.14,13.08
223.7,223.7,223.7,211.01,140.18,130.52,123.73,103.02,88.7,80.983,75.819,61.096,51.637,46.725,43.499,34.535,28.926,26.051,24.176,19.01,15.807,14.174,13.112
224.66,224.66,224.66,211.85,140.59,130.89,124.08,103.28,88.921,81.182,76.003,61.241,51.757,46.833,43.6,34.615,28.993,26.111,24.232,19.054,15.845,14.208,13.143
225.61,225.61,225.62,212.69,141,131.26,124.42,103.55,89.143,81.381,76.187,61.385,51.878,46.942,43.701,34.695,29.059,26.172,24.288,19.099,15.882,14.242,13.174
226.57,226.57,226.57,213.53,141.41,131.63,124.76,103.82,89.363,81.579,76.371,61.529,51.998,47.05,43.802,34.774,29.126,26.232,24.344,19.143,15.919,14.275,13.205
227.52,227.52,227.53,214.37,141.82,131.99,125.1,104.08,89.583,81.776,76.554,61.672,52.118,47.158,43.902,34.853,29.193,26.292,24.4,19.187,15.956,14.309,13.237
228.48,228.48,228.48,215.21,142.22,132.36,125.44,104.35,89.803,81.973,76.736,61.816,52.237,47.266,44.002,34.932,29.259,26.352,24.455,19.232,15.993,14.342,13.268
229.43,229.43,229.44,216.05,142.63,132.72,125.77,104.61,90.022,82.17,76.918,61.959,52.357,47.373,44.102,35.011,29.325,26.411,24.511,19.276,16.03,14.375,13.299
230.39,230.39,230.39,216.89,143.03,133.09,126.11,104.87,90.241,82.366,77.1,62.101,52.476,47.481,44.201,35.09,29.391,26.471,24.566,19.32,16.067,14.409,13.33
231.34,231.34,231.34,217.72,143.44,133.45,126.45,105.14,90.459,82.562,77.281,62.244,52.595,47.588,44.301,35.169,29.457,26.531,24.622,19.363,16.104,14.442,13.361
232.29,232.29,232.3,218.56,143.84,133.81,126.78,105.4,90.677,82.757,77.462,62.386,52.713,47.694,44.4,35.247,29.523,26.59,24.677,19.407,16.141,14.475,13.391
233.25,233.25,233.25,219.39,144.24,134.17,127.12,105.66,90.894,82.952,77.642,62.528,52.832,47.801,44.499,35.326,29.589,26.649,24.732,19.451,16.177,14.508,13.422
234.2,234.2,234.2,220.23,144.64,134.53,127.45,105.92,91.111,83.146,77.823,62.669,52.95,47.907,44.598,35.404,29.654,26.708,24.787,19.494,16.214,14.541,13.453
235.15,235.15,235.15,221.06,145.04,134.89,127.79,106.18,91.327,83.34,78.002,62.81,53.068,48.013,44.696,35.482,29.719,26.767,24.842,19.538,16.251,14.574,13.483
236.1,236.1,236.1,221.89,145.44,135.25,128.12,106.44,91.543,83.534,78.182,62.951,53.185,48.119,44.794,35.559,29.785,26.826,24.896,19.581,16.287,14.607,13.514
237.05,237.05,237.05,222.73,145.84,135.61,128.45,106.7,91.758,83.727,78.36,63.091,53.303,48.225,44.893,35.637,29.85,26.885,24.951,19.625,16.323,14.64,13.545
238,238,238.01,223.56,146.24,135.97,128.78,106.96,91.973,83.92,78.539,63.232,53.42,48.33,44.99,35.715,29.915,26.943,25.005,19.668,16.36,14.673,13.575
238.95,238.95,238.96,224.39,146.64,136.33,129.11,107.22,92.187,84.112,78.717,63.372,53.536,48.436,45.088,35.792,29.979,27.002,25.06,19.711,16.396,14.705,13.605
239.9,239.9,239.91,225.22,147.03,136.68,129.44,107.48,92.401,84.304,78.895,63.511,53.653,48.541,45.186,35.869,30.044,27.06,25.114,19.754,16.432,14.738,13.636
240.85,240.85,240.86,226.04,147.43,137.04,129.77,107.73,92.614,84.495,79.072,63.65,53.769,48.645,45.283,35.946,30.109,27.118,25.168,19.797,16.468,14.77,13.666
241.8,241.8,241.8,226.87,147.82,137.39,130.1,107.99,92.827,84.686,79.249,63.789,53.885,48.75,45.38,36.023,30.173,27.177,25.222,19.84,16.504,14.803,13.696
242.75,242.75,242.75,227.7,148.21,137.75,130.43,108.25,93.04,84.877,79.426,63.928,54.001,48.854,45.477,36.099,30.237,27.235,25.276,19.883,16.54,14.835,13.726
243.7,243.7,243.7,228.53,148.61,138.1,130.75,108.5,93.251,85.067,79.602,64.067,54.117,48.958,45.574,36.176,30.302,27.292,25.33,19.925,16.576,14.868,13.756
244.65,244.65,244.65,229.35,149,138.45,131.08,108.76,93.463,85.257,79.778,64.205,54.232,49.062,45.67,36.252,30.366,27.35,25.384,19.968,16.612,14.9,13.786
245.59,245.59,245.6,230.18,149.39,138.8,131.41,109.01,93.674,85.446,79.953,64.343,54.347,49.166,45.766,36.329,30.429,27.408,25.437,20.01,16.647,14.932,13.816
246.54,246.54,246.54,231,149.78,139.15,131.73,109.26,93.885,85.635,80.128,64.48,54.462,49.269,45.863,36.405,30.493,27.465,25.491,20.053,16.683,14.964,13.846
247.49,247.49,247.49,231.82,150.17,139.5,132.06,109.52,94.095,85.824,80.303,64.617,54.577,49.373,45.958,36.48,30.557,27.523,25.544,20.095,16.718,14.996,13.876
248.43,248.43,248.44,232.65,150.56,139.85,132.38,109.77,94.305,86.012,80.477,64.754,54.691,49.476,46.054,36.556,30.62,27.58,25.598,20.138,16.754,15.028,13.906
249.38,249.38,249.38,233.47,150.95,140.2,132.7,110.02,94.514,86.2,80.651,64.891,54.805,49.579,46.15,36.632,30.684,27.637,25.651,20.18,16.789,15.06,13.936
250.33,250.33,250.33,234.29,151.33,140.55,133.02,110.27,94.723,86.387,80.825,65.028,54.919,49.681,46.245,36.707,30.747,27.695,25.704,20.222,16.825,15.092,13.965
251.27,251.27,251.27,235.11,151.72,140.9,133.35,110.53,94.931,86.574,80.998,65.164,55.033,49.784,46.34,36.783,30.81,27.751,25.757,20.264,16.86,15.124,13.995
252.22,252.22,252.22,235.93,152.11,141.24,133.67,110.78,95.139,86.761,81.171,65.3,55.147,49.886,46.435,36.858,30.873,27.808,25.81,20.306,16.895,15.156,14.024
253.16,253.16,253.16,236.75,152.49,141.59,133.99,111.03,95.347,86.947,81.344,65.435,55.26,49.988,46.53,36.933,30.936,27.865,25.863,20.348,16.93,15.188,14.054
254.1,254.1,254.11,237.57,152.87,141.93,134.31,111.28,95.554,87.133,81.516,65.571,55.373,50.09,46.624,37.008,30.999,27.922,25.915,20.39,16.965,15.219,14.083
255.05,255.05,255.05,238.38,153.26,142.28,134.62,111.52,95.761,87.319,81.688,65.706,55.486,50.191,46.719,37.082,31.062,27.978,25.968,20.431,17,15.251,14.113
255.99,255.99,255.99,239.2,153.64,142.62,134.94,111.77,95.967,87.504,81.859,65.841,55.598,50.293,46.813,37.157,31.124,28.035,26.02,20.473,17.035,15.282,14.142
256.93,256.93,256.94,240.02,154.02,142.96,135.26,112.02,96.173,87.689,82.03,65.975,55.711,50.394,46.907,37.231,31.186,28.091,26.073,20.514,17.07,15.314,14.171
257.88,257.88,257.88,240.83,154.4,143.31,135.58,112.27,96.378,87.873,82.201,66.109,55.823,50.495,47.001,37.305,31.249,28.147,26.125,20.556,17.105,15.345,14.201
258.82,258.82,258.82,241.65,154.78,143.65,135.89,112.52,96.583,88.057,82.372,66.243,55.935,50.596,47.095,37.38,31.311,28.203,26.177,20.597,17.14,15.377,14.23
259.76,259.76,259.76,242.46,155.16,143.99,136.21,112.76,96.788,88.241,82.542,66.377,56.047,50.697,47.188,37.454,31.373,28.259,26.229,20.639,17.174,15.408,14.259
260.7,260.7,260.7,243.27,155.54,144.33,136.52,113.01,96.992,88.424,82.712,66.511,56.158,50.797,47.281,37.527,31.435,28.315,26.281,20.68,17.209,15.439,14.288
261.64,261.64,261.64,244.09,155.92,144.67,136.84,113.25,97.196,88.607,82.881,66.644,56.269,50.897,47.374,37.601,31.497,28.371,26.333,20.721,17.244,15.47,14.317
262.58,262.58,262.58,244.9,156.3,145.01,137.15,113.5,97.399,88.789,83.05,66.777,56.38,50.997,47.467,37.675,31.558,28.427,26.385,20.762,17.278,15.502,14.346
263.52,263.52,263.52,245.71,156.67,145.35,137.46,113.74,97.602,88.972,83.219,66.909,56.491,51.097,47.56,37.748,31.62,28.482,26.436,20.803,17.312,15.533,14.375
264.46,264.46,264.46,246.52,157.05,145.68,137.78,113.99,97.805,89.153,83.387,67.042,56.602,51.197,47.653,37.821,31.681,28.538,26.488,20.844,17.347,15.564,14.404
265.4,265.4,265.4,247.33,157.42,146.02,138.09,114.23,98.007,89.335,83.556,67.174,56.712,51.296,47.745,37.895,31.743,28.593,26.539,20.885,17.381,15.595,14.432
266.34,266.34,266.34,248.14,157.8,146.36,138.4,114.47,98.209,89.516,83.723,67.306,56.823,51.396,47.837,37.968,31.804,28.648,26.591,20.926,17.415,15.626,14.461
267.27,267.27,267.28,248.94,158.17,146.69,138.71,114.72,98.41,89.697,83.891,67.438,56.933,51.495,47.93,38.04,31.865,28.704,26.642,20.966,17.45,15.656,14.49
268.21,268.21,268.22,249.75,158.54,147.03,139.02,114.96,98.611,89.877,84.058,67.569,57.043,51.594,48.021,38.113,31.926,28.759,26.693,21.007,17.484,15.687,14.518
269.15,269.15,269.15,250.56,158.92,147.36,139.33,115.2,98.812,90.057,84.225,67.7,57.152,51.693,48.113,38.186,31.987,28.814,26.744,21.047,17.518,15.718,14.547
270.09,270.09,270.09,251.36,159.29,147.69,139.64,115.44,99.012,90.237,84.391,67.831,57.262,51.791,48.205,38.258,32.048,28.868,26.795,21.088,17.552,15.749,14.575
271.02,271.02,271.03,252.17,159.66,148.03,139.95,115.68,99.212,90.416,84.558,67.962,57.371,51.889,48.296,38.331,32.109,28.923,26.846,21.128,17.586,15.779,14.604
271.96,271.96,271.96,252.97,160.03,148.36,140.25,115.92,99.411,90.595,84.724,68.092,57.48,51.988,48.387,38.403,32.169,28.978,26.897,21.169,17.619,15.81,14.632
272.89,272.89,272.9,253.77,160.4,148.69,140.56,116.16,99.611,90.774,84.889,68.223,57.589,52.086,48.478,38.475,32.23,29.032,26.948,21.209,17.653,15.84,14.661
273.83,273.83,273.83,254.58,160.77,149.02,140.87,116.4,99.809,90.952,85.054,68.353,57.697,52.184,48.569,38.547,32.29,29.087,26.999,21.249,17.687,15.871,14.689
274.76,274.76,274.77,255.38,161.13,149.35,141.17,116.64,100.01,91.13,85.219,68.482,57.806,52.281,48.66,38.619,32.35,29.141,27.049,21.289,17.721,15.901,14.717
275.7,275.7,275.7,256.18,161.5,149.68,141.48,116.88,100.21,91.308,85.384,68.612,57.914,52.379,48.751,38.69,32.41,29.196,27.1,21.329,17.754,15.931,14.746
276.63,276.63,276.63,256.98,161.87,150.01,141.78,117.12,100.4,91.485,85.548,68.741,58.022,52.476,48.841,38.762,32.47,29.25,27.15,21.369,17.788,15.962,14.774
277.56,277.56,277.57,257.78,162.23,150.34,142.09,117.35,100.6,91.663,85.712,68.87,58.13,52.573,48.931,38.833,32.53,29.304,27.2,21.409,17.821,15.992,14.802
278.5,278.5,278.5,258.58,162.6,150.67,142.39,117.59,100.8,91.839,85.876,68.999,58.237,52.67,49.021,38.905,32.59,29.358,27.251,21.449,17.855,16.022,14.83
279.43,279.43,279.43,259.38,162.96,150.99,142.69,117.83,100.99,92.016,86.04,69.127,58.345,52.767,49.111,38.976,32.65,29.412,27.301,21.489,17.888,16.052,14.858
280.36,280.36,280.36,260.17,163.33,151.32,143,118.06,101.19,92.192,86.203,69.256,58.452,52.864,49.201,39.047,32.71,29.466,27.351,21.529,17.922,16.082,14.886
281.29,281.29,281.3,260.97,163.69,151.65,143.3,118.3,101.39,92.367,86.366,69.384,58.559,52.96,49.291,39.118,32.769,29.519,27.401,21.568,17.955,16.112,14.914
282.22,282.22,282.23,261.77,164.05,151.97,143.6,118.54,101.58,92.543,86.528,69.512,58.666,53.056,49.38,39.189,32.828,29.573,27.45,21.608,17.988,16.142,14.942
283.15,283.15,283.16,262.56,164.41,152.3,143.9,118.77,101.78,92.718,86.69,69.639,58.773,53.152,49.469,39.26,32.888,29.626,27.5,21.647,18.021,16.172,14.97
284.08,284.08,284.09,263.35,164.78,152.62,144.2,119.01,101.97,92.893,86.852,69.767,58.879,53.248,49.558,39.33,32.947,29.68,27.55,21.687,18.054,16.202,14.997
285.01,285.01,285.02,264.15,165.14,152.95,144.5,119.24,102.16,93.067,87.014,69.894,58.985,53.344,49.647,39.401,33.006,29.733,27.6,21.726,18.087,16.232,15.025
285.94,285.94,285.95,264.94,165.5,153.27,144.8,119.47,102.36,93.241,87.175,70.021,59.091,53.44,49.736,39.471,33.065,29.786,27.649,21.765,18.12,16.262,15.053
286.87,286.87,286.88,265.73,165.86,153.59,145.1,119.71,102.55,93.415,87.337,70.148,59.197,53.535,49.825,39.541,33.124,29.84,27.698,21.805,18.153,16.292,15.08
